dtxsid,aeid,hitc_clean,active
DTXSID7024873,2387,0.0,0.0
DTXSID7024902,2387,0.00020608115436730038,0.0
DTXSID7025003,2387,,
DTXSID7025055,2387,0.7341704781035868,0.0
DTXSID7025130,2387,0.0,0.0
DTXSID7025132,2387,0.0,0.0
DTXSID7025217,2387,,
DTXSID7025219,2387,0.9999999910594944,1.0
DTXSID7025427,2387,0.0,0.0
DTXSID7025429,2387,1.399971662283529e-05,0.0
DTXSID7025502,2387,6.479877157270081e-10,0.0
DTXSID7025506,2387,2.3773892279125404e-08,0.0
DTXSID7025895,2387,0.0009634989081780617,0.0
DTXSID7026029,2387,0.11519341253021294,0.0
DTXSID7026102,2387,0.0,0.0
DTXSID7026156,2387,0.0,0.0
DTXSID7026235,2387,0.0,0.0
DTXSID7026285,2387,0.0,0.0
DTXSID7026314,2387,0.9999990790820245,1.0
DTXSID7026368,2387,0.0,0.0
DTXSID7026499,2387,5.734920254358711e-13,0.0
DTXSID7026811,2387,0.0,0.0
DTXSID7026867,2387,0.0,0.0
DTXSID7026946,2387,,
DTXSID7026994,2387,0.0,0.0
DTXSID7027041,2387,0.0,0.0
DTXSID7027047,2387,2.5654455968599915e-13,0.0
DTXSID7027205,2387,0.0,0.0
DTXSID7027388,2387,0.0,0.0
DTXSID7027461,2387,,
DTXSID7027540,2387,0.0,0.0
DTXSID7027625,2387,0.0,0.0
DTXSID7027756,2387,0.0,0.0
DTXSID7027833,2387,0.0,0.0
DTXSID7027837,2387,0.0,0.0
DTXSID7027887,2387,0.0026691310267658854,0.0
DTXSID7027916,2387,0.0,0.0
DTXSID7028774,2387,0.0013959918697896054,0.0
DTXSID7029110,2387,0.0,0.0
DTXSID7029162,2387,0.0,0.0
DTXSID7029164,2387,3.379464824938726e-10,0.0
DTXSID7029241,2387,0.9988873767474749,1.0
DTXSID7029320,2387,0.0,0.0
DTXSID7029611,2387,0.0,0.0
DTXSID7029661,2387,0.0,0.0
DTXSID7029871,2387,0.0,0.0
DTXSID7029879,2387,0.0,0.0
DTXSID7029904,2387,7.290085231404958e-09,0.0
DTXSID7030060,2387,0.0,0.0
DTXSID7030307,2387,,
DTXSID7030698,2387,0.0,0.0
DTXSID7031248,2387,0.0,0.0
DTXSID7031290,2387,0.8895208637705923,0.0
DTXSID7032004,2387,0.002117870469306606,0.0
DTXSID7032345,2387,0.3833340647378255,0.0
DTXSID7032393,2387,0.0,0.0
DTXSID7032424,2387,0.005301762187084987,0.0
DTXSID7032470,2387,0.0,0.0
DTXSID7032553,2387,0.0,0.0
DTXSID7032555,2387,2.7232178003190317e-09,0.0
DTXSID7032559,2387,0.0,0.0
DTXSID7032630,2387,0.0,0.0
DTXSID7032638,2387,0.0,0.0
DTXSID7032688,2387,0.0,0.0
DTXSID7034252,2387,0.0,0.0
DTXSID7034383,2387,0.0,0.0
DTXSID7034545,2387,0.0,0.0
DTXSID7034549,2387,0.0,0.0
DTXSID7034624,2387,0.0,0.0
DTXSID7034674,2387,0.9999998263579547,1.0
DTXSID7034676,2387,0.0,0.0
DTXSID7034961,2387,0.0,0.0
DTXSID7035010,2387,0.0,0.0
DTXSID7035272,2387,0.0,0.0
DTXSID7037185,2387,0.9999996965479371,1.0
DTXSID7037262,2387,0.0,0.0
DTXSID7037551,2387,,
DTXSID7037717,2387,0.987304574301569,1.0
DTXSID7038810,2387,0.0,0.0
DTXSID7038864,2387,0.999883399233454,1.0
DTXSID7040285,2387,0.00032929816355635103,0.0
DTXSID7040360,2387,0.0,0.0
DTXSID7040362,2387,0.0,0.0
DTXSID7040788,2387,0.9999209277037987,1.0
DTXSID7041097,2387,0.0,0.0
DTXSID7041413,2387,,
DTXSID7041544,2387,0.007198715568609432,0.0
DTXSID7041623,2387,0.0,0.0
DTXSID7041675,2387,,
DTXSID7041708,2387,1.1845827416093738e-09,0.0
DTXSID7041889,2387,0.0,0.0
DTXSID7041962,2387,1.2442654308987112e-08,0.0
DTXSID7042011,2387,0.0,0.0
DTXSID7042061,2387,0.0,0.0
DTXSID7042065,2387,0.0,0.0
DTXSID7042190,2387,1.6466142109312353e-09,0.0
DTXSID7042196,2387,0.0,0.0
DTXSID7042198,2387,0.0,0.0
DTXSID7042273,2387,0.9983761285274287,1.0
DTXSID7042356,2387,1.5180529881356244e-07,0.0
DTXSID7044390,2387,0.0,0.0
DTXSID7044394,2387,8.336015905792516e-08,0.0
DTXSID7044718,2387,0.0,0.0
DTXSID7044928,2387,0.0,0.0
DTXSID7047271,2387,0.0,0.0
DTXSID7047277,2387,0.999958104347164,1.0
DTXSID7047279,2387,0.0,0.0
DTXSID7047304,2387,1.2501606282133641e-10,0.0
DTXSID7047306,2387,0.0,0.0
DTXSID7047308,2387,6.488516860927421e-14,0.0
DTXSID7047356,2387,3.1773577829167175e-10,0.0
DTXSID7047358,2387,6.719901455529437e-10,0.0
DTXSID7047433,2387,1.3542153854901364e-08,0.0
DTXSID7047487,2387,,
DTXSID7048166,2387,0.0,0.0
DTXSID7048168,2387,0.0,0.0
DTXSID7051557,2387,0.0,0.0
DTXSID8020040,2387,0.0,0.0
DTXSID8020044,2387,0.0,0.0
DTXSID8020121,2387,0.0,0.0
DTXSID8020123,2387,0.000199547570159588,0.0
DTXSID8020127,2387,0.006105987651759662,0.0
DTXSID8020179,2387,0.0,0.0
DTXSID8020331,2387,2.723189146719353e-09,0.0
DTXSID8020337,2387,2.0116923560764417e-12,0.0
DTXSID8020381,2387,0.0,0.0
DTXSID8020462,2387,0.014323261476822998,0.0
DTXSID8020466,2387,0.0,0.0
DTXSID8020541,2387,4.366116019725997e-09,0.0
DTXSID8020591,2387,0.0,0.0
DTXSID8020597,2387,0.13320621323567597,0.0
DTXSID8020620,2387,0.0,0.0
DTXSID8020622,2387,1.8038098317826656e-14,0.0
DTXSID8020628,2387,0.0,0.0
DTXSID8020755,2387,0.0,0.0
DTXSID8020759,2387,7.198970331018288e-12,0.0
DTXSID8020830,2387,6.622729682828017e-10,0.0
DTXSID8020834,2387,0.0,0.0
DTXSID8020913,2387,0.0,0.0
DTXSID8020915,2387,0.0,0.0
DTXSID8020961,2387,,
DTXSID8020969,2387,0.0,0.0
DTXSID8021062,2387,5.485463383693621e-06,0.0
DTXSID8021195,2387,0.0,0.0
DTXSID8021199,2387,0.0,0.0
DTXSID8021224,2387,0.0,0.0
DTXSID8021272,2387,0.0,0.0
DTXSID8021301,2387,0.99993857033793,1.0
DTXSID8021515,2387,3.542496681693264e-11,0.0
DTXSID8021517,2387,0.0,0.0
DTXSID8021519,2387,0.0,0.0
DTXSID8021640,2387,0.0,0.0
DTXSID8021642,2387,0.0,0.0
DTXSID8021771,2387,0.48408498972404,0.0
DTXSID8021777,2387,0.0,0.0
DTXSID8021800,2387,0.0,0.0
DTXSID8021804,2387,2.817966611774064e-09,0.0
DTXSID8021808,2387,0.0,0.0
DTXSID8021856,2387,,
DTXSID8021931,2387,0.0,0.0
DTXSID8021937,2387,0.013074910408104996,0.0
DTXSID8022111,2387,5.500343745185196e-07,0.0
DTXSID8022113,2387,0.0,0.0
DTXSID8022292,2387,,
DTXSID8022325,2387,0.9999999999999959,1.0
DTXSID8022377,2387,1.0,1.0
DTXSID8022406,2387,0.0,0.0
DTXSID8022408,2387,0.0,0.0
DTXSID8022589,2387,,
DTXSID8022828,2387,0.12827969658675364,0.0
DTXSID8022959,2387,7.992394632368109e-07,0.0
DTXSID8023216,2387,0.0018211739315213337,0.0
DTXSID8023632,2387,0.0,0.0
DTXSID8023719,2387,0.0005587169121757851,0.0
DTXSID8023846,2387,,
DTXSID8023848,2387,0.0,0.0
DTXSID8023890,2387,0.0,0.0
DTXSID8023892,2387,0.2707578501141043,0.0
DTXSID8023927,2387,7.02801506644797e-14,0.0
DTXSID8023977,2387,6.738282172210795e-12,0.0
DTXSID8024072,2387,0.0,0.0
DTXSID8024105,2387,0.0,0.0
DTXSID8024107,2387,1.6405294762986793e-08,0.0
DTXSID8024109,2387,,
DTXSID8024151,2387,5.9561242203247585e-05,0.0
DTXSID8024153,2387,0.0,0.0
DTXSID8024157,2387,,
DTXSID8024159,2387,0.0013711195797815152,0.0
DTXSID8024234,2387,,
DTXSID8024238,2387,0.3302917902516286,0.0
DTXSID8024280,2387,0.9975167717189214,1.0
DTXSID8024284,2387,0.0,0.0
DTXSID8024311,2387,,
DTXSID8024315,2387,2.4410134641338246e-06,0.0
DTXSID8024317,2387,6.337310796586869e-11,0.0
DTXSID8024523,2387,0.9999999999999998,1.0
DTXSID8024652,2387,1.2257903504661198e-06,0.0
DTXSID8024814,2387,,
DTXSID8024993,2387,0.0,0.0
DTXSID8024999,2387,,
DTXSID8025096,2387,0.0,0.0
DTXSID8025337,2387,1.7816826422532219e-10,0.0
DTXSID8025595,2387,1.8258530500350503e-10,0.0
DTXSID8025599,2387,0.018559797096665144,0.0
DTXSID8025886,2387,0.0,0.0
DTXSID8025961,2387,8.665687294021886e-08,0.0
DTXSID8026060,2387,0.0,0.0
DTXSID8026141,2387,0.0,0.0
DTXSID8026193,2387,0.0,0.0
DTXSID8026224,2387,0.0,0.0
DTXSID8026228,2387,,
DTXSID8026307,2387,1.837924467075463e-19,0.0
DTXSID8026488,2387,0.0,0.0
DTXSID8026513,2387,,
DTXSID8026640,2387,0.0,0.0
DTXSID8026694,2387,,
DTXSID8026698,2387,0.9999677831206671,1.0
DTXSID8026727,2387,0.0,0.0
DTXSID8026773,2387,0.0,0.0
DTXSID8027032,2387,0.0,0.0
DTXSID8027034,2387,6.265524940837599e-10,0.0
DTXSID8027036,2387,0.0,0.0
DTXSID8027246,2387,0.0,0.0
DTXSID8027292,2387,1.2618618770896584e-08,0.0
DTXSID8027373,2387,0.0,0.0
DTXSID8027377,2387,0.0,0.0
DTXSID8027402,2387,2.2908880758469028e-07,0.0
DTXSID8027454,2387,0.0,0.0
DTXSID8027581,2387,1.5141282111131444e-05,0.0
DTXSID8027793,2387,0.8455506907257585,0.0
DTXSID8027826,2387,0.0,0.0
DTXSID8027955,2387,0.0,0.0
DTXSID8029105,2387,4.375007347624758e-08,0.0
DTXSID8029153,2387,1.6062032802462255e-06,0.0
DTXSID8029157,2387,0.0,0.0
DTXSID8029159,2387,0.0,0.0
DTXSID8029600,2387,1.0390188725247706e-12,0.0
DTXSID8029650,2387,,
DTXSID8031077,2387,3.574440812314635e-07,0.0
DTXSID8031863,2387,0.016753839428576254,0.0
DTXSID8031865,2387,0.0,0.0
DTXSID8032386,2387,2.879000102913382e-11,0.0
DTXSID8032544,2387,0.0,0.0
DTXSID8032548,2387,2.0616482561975567e-13,0.0
DTXSID8032671,2387,0.0,0.0
DTXSID8032673,2387,0.0,0.0
DTXSID8032675,2387,0.0,0.0
DTXSID8034324,2387,0.0,0.0
DTXSID8034376,2387,0.0,0.0
DTXSID8034401,2387,0.0,0.0
DTXSID8034538,2387,0.997476894367659,1.0
DTXSID8034580,2387,,
DTXSID8034586,2387,0.0,0.0
DTXSID8034588,2387,4.31141940513753e-11,0.0
DTXSID8034665,2387,,
DTXSID8034742,2387,0.9848224360226926,1.0
DTXSID8034823,2387,1.5108478891233752e-14,0.0
DTXSID8034871,2387,0.0,0.0
DTXSID8034877,2387,0.0,0.0
DTXSID8034956,2387,0.9999054199655736,1.0
DTXSID8035001,2387,0.0,0.0
DTXSID8035180,2387,0.0,0.0
DTXSID8035423,2387,2.067338168059486e-12,0.0
DTXSID8037540,2387,1.1749850451179508e-13,0.0
DTXSID8037706,2387,0.0,0.0
DTXSID8037708,2387,0.0,0.0
DTXSID8037752,2387,0.0,0.0
DTXSID8037754,2387,3.362073213255215e-09,0.0
DTXSID8040222,2387,0.0,0.0
DTXSID8040484,2387,0.0,0.0
DTXSID8040694,2387,1.9400828084037213e-07,0.0
DTXSID8040721,2387,0.0,0.0
DTXSID8040775,2387,0.0,0.0
DTXSID8041248,2387,0.0008758637248106522,0.0
DTXSID8041298,2387,4.5191116046401514e-05,0.0
DTXSID8041379,2387,0.0,0.0
DTXSID8041610,2387,0.0,0.0
DTXSID8041909,2387,0.0,0.0
DTXSID8041955,2387,0.0,0.0
DTXSID8041957,2387,,
DTXSID8042006,2387,0.0,0.0
DTXSID8042052,2387,0.0,0.0
DTXSID8042187,2387,7.318666862269036e-05,0.0
DTXSID8042189,2387,4.463225947492644e-05,0.0
DTXSID8042399,2387,0.0,0.0
DTXSID8042422,2387,,
DTXSID8042424,2387,0.0,0.0
DTXSID8042426,2387,,
DTXSID8042503,2387,1.3655914135122843e-11,0.0
DTXSID8042507,2387,0.0,0.0
DTXSID8044175,2387,1.1628844071132652e-09,0.0
DTXSID8044202,2387,5.775121950541511e-13,0.0
DTXSID8044593,2387,0.0,0.0
DTXSID8044888,2387,0.0,0.0
DTXSID8045191,2387,,
DTXSID8046666,2387,0.999999999898058,1.0
DTXSID8047185,2387,0.0,0.0
DTXSID8047262,2387,0.0005637722859541918,0.0
DTXSID8047264,2387,0.0,0.0
DTXSID8047266,2387,0.0,0.0
DTXSID8047268,2387,,
DTXSID8047341,2387,0.649633684006543,0.0
DTXSID8047347,2387,0.999996674315896,1.0
DTXSID8047349,2387,0.08882397529410532,0.0
DTXSID8047391,2387,0.0,0.0
DTXSID8047395,2387,0.0,0.0
DTXSID8047553,2387,0.0,0.0
DTXSID8047769,2387,0.0,0.0
DTXSID8048521,2387,0.0,0.0
DTXSID9020087,2387,0.004360495517437957,0.0
DTXSID9020089,2387,0.0,0.0
DTXSID9020112,2387,5.037818302740367e-09,0.0
DTXSID9020114,2387,0.9999972515700533,1.0
DTXSID9020160,2387,0.0,0.0
DTXSID9020164,2387,0.0,0.0
DTXSID9020168,2387,1.1045548465468832e-10,0.0
DTXSID9020243,2387,0.9999804463510543,1.0
DTXSID9020247,2387,0.0,0.0
DTXSID9020249,2387,,
DTXSID9020293,2387,0.9956160617830153,1.0
DTXSID9020295,2387,0.0,0.0
DTXSID9020299,2387,0.9994931657080793,1.0
DTXSID9020370,2387,0.0,0.0
DTXSID9020372,2387,0.0,0.0
DTXSID9020374,2387,0.22991319370031768,0.0
DTXSID9020376,2387,1.1851631325801877e-13,0.0
DTXSID9020407,2387,0.0,0.0
DTXSID9020409,2387,3.355081469293864e-08,0.0
DTXSID9020453,2387,2.7751237884615923e-07,0.0
DTXSID9020582,2387,9.434341909003064e-10,0.0
DTXSID9020617,2387,0.0014562339726958225,0.0
DTXSID9020663,2387,0.0,0.0
DTXSID9020740,2387,0.0,0.0
DTXSID9020790,2387,0.02402397642283991,0.0
DTXSID9020792,2387,1.4109515708773073e-14,0.0
DTXSID9020794,2387,0.00038598008186975524,0.0
DTXSID9020827,2387,0.0,0.0
DTXSID9020877,2387,0.011019718141687392,0.0
DTXSID9021138,2387,0.9997174585691004,1.0
DTXSID9021217,2387,0.01442489223428794,0.0
DTXSID9021340,2387,9.725647952891111e-15,0.0
DTXSID9021348,2387,,
DTXSID9021390,2387,0.0,0.0
DTXSID9021392,2387,,
DTXSID9021427,2387,0.0,0.0
DTXSID9021477,2387,0.0,0.0
DTXSID9021554,2387,,
DTXSID9021639,2387,,
DTXSID9021689,2387,,
DTXSID9021764,2387,,
DTXSID9021847,2387,0.0,0.0
DTXSID9021897,2387,0.0,0.0
DTXSID9021922,2387,0.0,0.0
DTXSID9021928,2387,,
DTXSID9021976,2387,2.737798411780013e-05,0.0
DTXSID9022100,2387,0.08965933827598394,0.0
DTXSID9022310,2387,,
DTXSID9022312,2387,0.9954157265498593,1.0
DTXSID9022360,2387,0.9999999393154411,1.0
DTXSID9022364,2387,0.9999999999999643,1.0
DTXSID9022366,2387,,
DTXSID9022522,2387,0.0,0.0
DTXSID9022524,2387,8.356027019718651e-11,0.0
DTXSID9022526,2387,0.99969450694125,1.0
DTXSID9022528,2387,0.0,0.0
DTXSID9022607,2387,5.2038957995787527e-08,0.0
DTXSID9022817,2387,0.0,0.0
DTXSID9023380,2387,1.0,1.0
DTXSID9023833,2387,0.0,0.0
DTXSID9023881,2387,0.0,0.0
DTXSID9023889,2387,0.0,0.0
DTXSID9023914,2387,7.208454115153466e-11,0.0
DTXSID9024063,2387,1.1506936211070273e-11,0.0
DTXSID9024065,2387,0.0,0.0
DTXSID9024194,2387,0.0,0.0
DTXSID9024304,2387,8.804904277009256e-07,0.0
DTXSID9024431,2387,4.878827073940841e-19,0.0
DTXSID9024489,2387,6.181981304259477e-06,0.0
DTXSID9024691,2387,0.0,0.0
DTXSID9024699,2387,0.0,0.0
DTXSID9024930,2387,0.0,0.0
DTXSID9024986,2387,0.002557024200333176,0.0
DTXSID9025110,2387,0.0,0.0
DTXSID9025291,2387,,
DTXSID9025293,2387,0.0,0.0
DTXSID9025297,2387,0.0,0.0
DTXSID9025403,2387,0.0,0.0
DTXSID9025451,2387,0.00023833454019266654,0.0
DTXSID9025453,2387,,
DTXSID9025796,2387,0.0,0.0
DTXSID9026132,2387,,
DTXSID9026261,2387,0.000325739897835016,0.0
DTXSID9026265,2387,0.0,0.0
DTXSID9026342,2387,0.0,0.0
DTXSID9026500,2387,3.4392558154701017e-07,0.0
DTXSID9026689,2387,0.0,0.0
DTXSID9026841,2387,0.0,0.0
DTXSID9026922,2387,0.0,0.0
DTXSID9026926,2387,0.0,0.0
DTXSID9026974,2387,0.9998738841239876,1.0
DTXSID9027312,2387,7.1527192168512185e-06,0.0
DTXSID9027360,2387,0.0,0.0
DTXSID9027364,2387,0.0,0.0
DTXSID9027441,2387,0.01226252683588229,0.0
DTXSID9027522,2387,0.0,0.0
DTXSID9027528,2387,0.0,0.0
DTXSID9027738,2387,0.0,0.0
DTXSID9027863,2387,0.0,0.0
DTXSID9029146,2387,5.691645726001388e-09,0.0
DTXSID9029221,2387,,
DTXSID9029223,2387,0.0,0.0
DTXSID9029302,2387,1.408640199994006e-06,0.0
DTXSID9029304,2387,1.6819898422882821e-13,0.0
DTXSID9029649,2387,,
DTXSID9032113,2387,0.9988647592093087,1.0
DTXSID9032327,2387,0.0,0.0
DTXSID9032329,2387,0.0,0.0
DTXSID9032379,2387,0.010200176161476072,0.0
DTXSID9032531,2387,1.5697299180661435e-13,0.0
DTXSID9032533,2387,1.5091462719413288e-07,0.0
DTXSID9032535,2387,1.589152129213415e-06,0.0
DTXSID9032537,2387,1.3671277992568608e-12,0.0
DTXSID9032581,2387,4.2180748357769255e-09,0.0
DTXSID9032610,2387,,
DTXSID9033058,2387,0.0,0.0
DTXSID9033923,2387,0.0,0.0
DTXSID9034232,2387,0.0,0.0
DTXSID9034282,2387,0.0006038405800327801,0.0
DTXSID9034286,2387,0.9999999732963696,1.0
DTXSID9034317,2387,1.890395107067678e-08,0.0
DTXSID9034361,2387,,
DTXSID9034365,2387,0.0,0.0
DTXSID9034490,2387,0.0,0.0
DTXSID9034492,2387,2.5984179501980264e-10,0.0
DTXSID9034816,2387,1.4430497800731896e-13,0.0
DTXSID9034818,2387,0.06328206384008882,0.0
DTXSID9034864,2387,3.723404968708126e-05,0.0
DTXSID9034997,2387,0.852312367919153,0.0
DTXSID9035175,2387,0.0,0.0
DTXSID9035204,2387,0.9999999417473244,1.0
DTXSID9036226,2387,0.0,0.0
DTXSID9036515,2387,1.0,1.0
DTXSID9036690,2387,0.0,0.0
DTXSID9036933,2387,0.0,0.0
DTXSID9037539,2387,0.0,0.0
DTXSID9037745,2387,0.007212351814494107,0.0
DTXSID9037749,2387,,
DTXSID9040001,2387,0.0,0.0
DTXSID9040342,2387,0.0001873858582560269,0.0
DTXSID9040710,2387,0.0,0.0
DTXSID9040716,2387,0.08493153776706922,0.0
DTXSID9041237,2387,0.0,0.0
DTXSID9041289,2387,0.0028321162518796044,0.0
DTXSID9041368,2387,0.0,0.0
DTXSID9041491,2387,1.539338604204976e-08,0.0
DTXSID9041653,2387,0.051506614443721024,0.0
DTXSID9041815,2387,0.0,0.0
DTXSID9041861,2387,0.0,0.0
DTXSID9042093,2387,2.2578326737166797e-11,0.0
DTXSID9042209,2387,0.0,0.0
DTXSID9042382,2387,0.0,0.0
DTXSID9042415,2387,0.4132629902793279,0.0
DTXSID9043938,2387,,
DTXSID9044164,2387,0.9999983025053482,1.0
DTXSID9044536,2387,0.9991550062206379,1.0
DTXSID9044538,2387,0.0,0.0
DTXSID9044663,2387,1.5318087024902864e-13,0.0
DTXSID9044742,2387,0.0,0.0
DTXSID9044823,2387,,
DTXSID9044825,2387,0.9588474732776029,1.0
DTXSID9044902,2387,0.0,0.0
DTXSID9044904,2387,0.0,0.0
DTXSID9047178,2387,0.0,0.0
DTXSID9047205,2387,3.48910923416427e-05,0.0
DTXSID9047251,2387,0.9999997134645743,1.0
DTXSID9047253,2387,0.0,0.0
DTXSID9047255,2387,0.0,0.0
DTXSID9047257,2387,0.0,0.0
DTXSID9047259,2387,0.783701883561098,0.0
DTXSID9047330,2387,0.0,0.0
DTXSID9047334,2387,0.0,0.0
DTXSID9047338,2387,7.286325120077646e-08,0.0
DTXSID9047540,2387,0.9993384471090043,1.0
DTXSID9047542,2387,,
DTXSID9047590,2387,,
DTXSID9047592,2387,0.06948554978345217,0.0
DTXSID9047594,2387,0.0,0.0
DTXSID9047598,2387,0.9121460112455426,1.0
DTXSID9047708,2387,0.0,0.0
DTXSID9048190,2387,0.0,0.0
DTXSID9048192,2387,0.0,0.0
DTXSID9048194,2387,,
DTXSID9048196,2387,0.0,0.0
DTXSID9048198,2387,0.0,0.0
DTXSID9048510,2387,3.046865763647763e-06,0.0
DTXSID9048512,2387,,
DTXSID9048514,2387,,
DTXSID9048516,2387,0.0,0.0
DTXSID9048518,2387,0.0,0.0
DTXSID9052555,2387,0.0,0.0
DTXSID9052686,2387,0.0,0.0
